,product_sku,total_submitted_orders,avg_m12_low_price,avg_m12_high_price,total_preds,discount_12m,high_price_12m,active_price_12m,snapshot_date,abs_diff_price,orders_diff
25324,GRB244P15990,0,39.9,39.9,4.17054076492786,60.0,39.9,15.96,2023-10-30,23.939999999999998,-4.17054076492786
47143,GRB244P15991,0,69.9,69.9,4.58708713948727,60.0,69.9,27.96,2023-10-30,41.940000000000005,-4.58708713948727
71929,GRB244P15992,0,54.9,54.9,4.32876686751842,60.0,54.9,21.96,2023-10-30,32.94,-4.32876686751842
37782,GRB244P15993,0,39.9,39.9,4.17054076492786,60.0,39.9,15.96,2023-10-30,23.939999999999998,-4.17054076492786
101765,GRB244P16078,16,32.9,32.9,2.89423108100891,60.0,32.9,13.16,2023-10-30,19.74,13.10576891899109
95029,GRB244P16079,0,34.9,34.9,3.30836968123913,60.0,34.9,13.96,2023-10-30,20.939999999999998,-3.30836968123913
82769,GRB244P16080,0,109.9,109.9,17.0699558854103,65.0,109.9,38.465,2023-10-30,71.435,-17.0699558854103
48398,GRB244P16081,0,54.9,54.9,7.10254666209221,60.0,54.9,21.96,2023-10-30,32.94,-7.10254666209221
28439,GRB244P16082,0,59.9,59.9,5.34297144412994,65.0,59.9,20.965,2023-10-30,38.935,-5.34297144412994
15263,GRB244P16083,0,169.9,169.9,18.32825756073,70.0,169.9,50.97,2023-10-30,118.93,-18.32825756073
93499,GRB244P16140,8,104.9,104.9,16.7124210596085,65.0,104.9,36.715,2023-10-30,68.185,-8.712421059608499
122798,GRB244P16141,0,229.9,229.9,20.6729251742363,65.0,229.9,80.465,2023-10-30,149.435,-20.6729251742363
63669,GRB244P16142,0,239.9,239.9,45.5077254772186,70.0,239.9,71.97,2023-10-30,167.93,-45.5077254772186
38698,GRB244P16143,0,239.9,239.9,22.5060455799103,70.0,239.9,71.97,2023-10-30,167.93,-22.5060455799103
127796,GRB244P16213,40,54.9,63.4714285714286,6.66294503211975,60.0,64.9,25.96,2023-10-30,28.939999999999998,33.33705496788025
62307,GRB244P16858,0,49.9,49.9,5.30370107293129,65.0,49.9,17.465,2023-10-30,32.435,-5.30370107293129
93325,GRB244P16869,12,64.9,64.9,7.04865801334381,65.0,64.9,22.715,2023-10-30,42.185,4.95134198665619
43679,GRB244P16874,8,69.8999999999999,69.8999999999999,15.2178204059601,60.0,69.9,27.96,2023-10-30,41.939999999999905,-7.217820405960101
39129,GRB244P16875,8,89.9,89.9,37.6750108003616,60.0,89.9,35.96,2023-10-30,53.940000000000005,-29.675010800361598
15450,GRB244P16876,24,89.8999999999998,89.8999999999998,23.9583350419998,60.0,89.9,35.96,2023-10-30,53.939999999999806,0.04166495800020087
81815,GRB244P16877,0,154.9,154.9,17.6480468511581,65.0,154.9,54.215,2023-10-30,100.685,-17.6480468511581
887,GRB244P16943,16,74.9,83.4714285714285,12.4755292534828,60.0,84.9,33.96,2023-10-30,40.940000000000005,3.524470746517199
93136,GRB244P16944,24,74.9,87.7571428571428,16.3539556264877,60.0,89.9,35.96,2023-10-30,38.940000000000005,7.6460443735123
65912,GRB244P16945,0,109.9,109.9,19.0207715928555,65.0,109.9,38.465,2023-10-30,71.435,-19.0207715928555
83158,GRB244P16948,0,21.9,24.4714285714286,3.10854044556618,60.0,24.9,9.96,2023-10-30,11.939999999999998,-3.10854044556618
47089,GRB244P16984,8,20.9,20.9,3.15737624466419,60.0,20.9,8.36,2023-10-30,12.54,4.84262375533581
125338,GRB244P16985,0,39.9,39.9,5.94248673319817,60.0,39.9,15.96,2023-10-30,23.939999999999998,-5.94248673319817
93178,GRB244P17046,0,32.9,32.9,2.88676750659943,60.0,32.9,13.16,2023-10-30,19.74,-2.88676750659943
119744,GRB244P17047,0,59.9,59.9,3.94661223888397,60.0,59.9,23.96,2023-10-30,35.94,-3.94661223888397
34918,GRB244P17048,0,69.9,69.9,2.88280569761992,60.0,69.9,27.96,2023-10-30,41.940000000000005,-2.88280569761992
46748,GRB244P17049,0,84.9,84.9,6.92444038391113,65.0,84.9,29.715,2023-10-30,55.185,-6.92444038391113
34297,GRB244P17050,0,89.9000000000001,89.9000000000001,3.40080140531063,65.0,89.9,31.465,2023-10-30,58.4350000000001,-3.40080140531063
67909,GRB244P17051,0,94.9,94.9,24.5566989779472,65.0,94.9,33.215,2023-10-30,61.685,-24.5566989779472
74169,GRB244P17052,6,89.9,107.042857142857,8.22827062010765,65.0,109.9,38.465,2023-10-30,51.435,-2.2282706201076508
41531,GRB244P17053,0,69.9,74.1857142857143,1.93615547567606,60.0,74.9,29.96,2023-10-30,39.940000000000005,-1.93615547567606
88704,GRB244P17054,0,49.9,49.9,8.76537138223648,55.0,49.9,22.455,2023-10-30,27.445,-8.76537138223648
9792,GRB244P17059,0,89.9,89.9,8.59433354437351,65.0,89.9,31.465,2023-10-30,58.435,-8.59433354437351
80931,GRB244P17060,0,39.9,39.9,2.96237722039223,60.0,39.9,15.96,2023-10-30,23.939999999999998,-2.96237722039223
65622,GRB244P17109,0,239.9,239.9,22.2694297432899,70.0,239.9,71.97,2023-10-30,167.93,-22.2694297432899
13820,GRB244P17161,0,134.9,134.9,10.9881134033203,65.0,134.9,47.215,2023-10-30,87.685,-10.9881134033203
104461,GRB244P17162,16,184.9,184.9,12.7779675424099,70.0,184.9,55.47,2023-10-30,129.43,3.2220324575900996
99149,GRB244P17163,40,104.9,104.9,12.4725877642632,65.0,104.9,36.715,2023-10-30,68.185,27.5274122357368
7083,GRB244P17219,0,49.9,49.9,2.15940101444721,60.0,49.9,19.96,2023-10-30,29.939999999999998,-2.15940101444721
126087,GRB244P17220,0,49.9,62.7571428571428,1.58277066797018,60.0,64.9,25.96,2023-10-30,23.939999999999998,-1.58277066797018
103115,GRB244P17402,0,79.9,79.9,10.902261286974,60.0,79.9,31.96,2023-10-30,47.940000000000005,-10.902261286974
70890,GRB244P17426,64,79.9,105.614285714286,11.8777171373367,65.0,109.9,38.465,2023-10-30,41.435,52.1222828626633
24567,GRB244P17439,174,79.9,88.4714285714286,26.8196394443512,65.0,89.9,31.465,2023-10-30,48.435,147.1803605556488
2682,GRB244P17440,48,49.9,58.4714285714286,11.9366126060486,60.0,59.9,23.96,2023-10-30,25.939999999999998,36.0633873939514
46486,GRB244P17555,0,12.9,12.9,7.38117688894272,60.0,12.9,5.16,2023-10-30,7.74,-7.38117688894272
93052,GRB244P17561,0,11.9,18.7571428571428,1.1883007735014,60.0,19.9,7.96,2023-10-30,3.9400000000000004,-1.1883007735014
118823,GRB244P17562,0,6.9,10.3285714285714,1.55246098339558,60.0,10.9,4.36,2023-10-30,2.54,-1.55246098339558
58512,GRB244P17598,176,74.9,87.7571428571429,19.5863806009293,60.0,89.9,35.96,2023-10-30,38.940000000000005,156.4136193990707
91216,GRB244P17599,0,119.9,119.9,26.1063981056213,60.0,119.9,47.96,2023-10-30,71.94,-26.1063981056213
1233,GRB244P17627,0,69.9,69.9,5.52220897376537,65.0,69.9,24.465,2023-10-30,45.435,-5.52220897376537
93875,GRB244P17628,8,54.9,54.9,3.54057431221008,60.0,54.9,21.96,2023-10-30,32.94,4.4594256877899205
117012,GRB244P17629,0,59.9000000000001,64.1857142857144,2.38987068831921,60.0,64.9,25.96,2023-10-30,33.9400000000001,-2.38987068831921
77005,GRB244P17630,8,49.9,58.4714285714286,3.47852998971939,60.0,59.9,23.96,2023-10-30,25.939999999999998,4.52147001028061
41052,GRB244P17666,192,64.9,64.9,12.1257227659225,55.0,64.9,29.205,2023-10-30,35.69500000000001,179.8742772340775
43923,GRB244P17667,176,69.9,78.4714285714286,6.91587749123573,55.0,79.9,35.955,2023-10-30,33.94500000000001,169.08412250876427
5490,GRB244P17668,88,10.9,12.6142857142857,6.36248016357422,60.0,12.9,5.16,2023-10-30,5.74,81.63751983642578
35172,GRB244P17670,8,44.9,44.9,7.87109351158142,60.0,44.9,17.96,2023-10-30,26.939999999999998,0.12890648841858
92056,GRB244P17673,8,22.9,22.9,6.30882132053375,60.0,22.9,9.16,2023-10-30,13.739999999999998,1.6911786794662502
27467,GRB244P17771,32,59.9,68.4714285714286,11.1704128980637,55.0,69.9,31.455,2023-10-30,28.445,20.829587101936298
83948,GRB244P17810,4,49.9,67.0428571428571,3.76737925410271,60.0,69.9,27.96,2023-10-30,21.939999999999998,0.23262074589728998
38459,GRB244P17811,378,64.9,86.3285714285715,20.3991953134537,65.0,89.9,31.465,2023-10-30,33.435,357.6008046865463
99652,GRB244P17822,8,29.9,29.9,10.0294923782349,60.0,29.9,11.96,2023-10-30,17.939999999999998,-2.0294923782349006
34510,GRB244P17823,16,44.9,44.9,5.52111557126045,60.0,44.9,17.96,2023-10-30,26.939999999999998,10.478884428739551
125896,GRB244P17824,0,54.9,54.9,9.30933290719986,60.0,54.9,21.96,2023-10-30,32.94,-9.30933290719986
111095,GRB244P17879,16,34.9,39.1857142857143,8.02403393387794,60.0,39.9,15.96,2023-10-30,18.939999999999998,7.97596606612206
38190,GRB244P9816,0,129.9,129.9,21.299931883812,65.0,129.9,45.465,2023-10-30,84.435,-21.299931883812
47228,GRB244P9875,0,78.9,78.9,4.91236643493176,65.0,78.9,27.615,2023-10-30,51.28500000000001,-4.91236643493176
7905,GRB244P9876,0,32.9,32.9,2.88184268772602,60.0,32.9,13.16,2023-10-30,19.74,-2.88184268772602
39849,GRB244P9877,0,20.9,20.9,2.49184009432793,60.0,20.9,8.36,2023-10-30,12.54,-2.49184009432793
19051,GRB244P9878,0,20.9,20.9,2.49113364517689,60.0,20.9,8.36,2023-10-30,12.54,-2.49113364517689
16074,GRB244P9879,0,58.9,58.9,4.44064299762249,65.0,58.9,20.615,2023-10-30,38.285,-4.44064299762249
97925,GRB244P9880,0,40.9,40.9,2.90117180347443,60.0,40.9,16.36,2023-10-30,24.54,-2.90117180347443
61413,GRB244P9881,0,40.9,40.9,2.91398157179356,60.0,40.9,16.36,2023-10-30,24.54,-2.91398157179356
16013,GRB244P9883,0,29.9,29.9,2.78909879922867,60.0,29.9,11.96,2023-10-30,17.939999999999998,-2.78909879922867
44230,GRB244P9884,0,55.9,55.9,4.34506119787693,60.0,55.9,22.36,2023-10-30,33.54,-4.34506119787693
128352,GRB244P9885,0,34.9,34.9,2.92712560296059,60.0,34.9,13.96,2023-10-30,20.939999999999998,-2.92712560296059
99770,GRB244P9887,0,34.9,34.9,2.92905662953854,60.0,34.9,13.96,2023-10-30,20.939999999999998,-2.92905662953854
128815,GRB244P9888,0,26.9,26.9,2.68663729727268,60.0,26.9,10.76,2023-10-30,16.14,-2.68663729727268
125379,GRB244P9889,0,32.9,32.9,2.90309365093708,60.0,32.9,13.16,2023-10-30,19.74,-2.90309365093708
4445,GRB244P9890,0,32.9,32.9,2.88184268772602,60.0,32.9,13.16,2023-10-30,19.74,-2.88184268772602
48229,GRB244P9891,0,40.9,40.9,2.90691764652729,60.0,40.9,16.36,2023-10-30,24.54,-2.90691764652729
47683,GRB244P9892,0,40.9,40.9,2.90117180347443,60.0,40.9,16.36,2023-10-30,24.54,-2.90117180347443
74249,GRB244P9893,0,49.9,49.9,3.10676503181458,60.0,49.9,19.96,2023-10-30,29.939999999999998,-3.10676503181458
25549,GRB244P9894,0,68.9000000000001,68.9000000000001,3.87079501152039,60.0,68.9,27.56,2023-10-30,41.3400000000001,-3.87079501152039
76353,GRB244P9895,0,129.9,129.9,20.8510099649429,65.0,129.9,45.465,2023-10-30,84.435,-20.8510099649429
95268,GRB244P9896,0,48.9,48.9,4.20204010605812,65.0,48.9,17.115,2023-10-30,31.785,-4.20204010605812
101035,GRB244P9897,0,20.9,20.9,2.49047946929932,60.0,20.9,8.36,2023-10-30,12.54,-2.49047946929932
97641,GRB244P9898,0,20.9,20.9,2.49184009432793,60.0,20.9,8.36,2023-10-30,12.54,-2.49184009432793
13594,GRB244P9963,0,26.9,26.9,3.88617797195911,60.0,26.9,10.76,2023-10-30,16.14,-3.88617797195911
69506,GRB244P9968,0,7.89999999999999,7.89999999999999,3.35435475409031,60.0,7.9,3.16,2023-10-30,4.7399999999999896,-3.35435475409031
126917,GRB244P9987,0,24.9,24.9,6.60582092404366,60.0,24.9,9.96,2023-10-30,14.939999999999998,-6.60582092404366
26084,GRB244P9988,0,18.9,18.9,4.00220194458961,60.0,18.9,7.56,2023-10-30,11.34,-4.00220194458961
3241,GRB244P9991,0,36.9,36.9,3.1531428694725,65.0,36.9,12.915,2023-10-30,23.985,-3.1531428694725
36062,GRB244P9992,8,20.9,20.9,3.31816740334034,60.0,20.9,8.36,2023-10-30,12.54,4.68183259665966
111415,GRB244P9993,0,19.9,19.9,4.67811518907547,60.0,19.9,7.96,2023-10-30,11.939999999999998,-4.67811518907547
54770,GRB244P9994,0,9.89999999999999,9.89999999999999,2.70384781062603,60.0,9.9,3.96,2023-10-30,5.93999999999999,-2.70384781062603
46566,GRB244P9995,0,26.9,26.9,5.58869802951813,60.0,26.9,10.76,2023-10-30,16.14,-5.58869802951813
89167,GRB244P9996,0,29.9,29.9,3.18694390356541,60.0,29.9,11.96,2023-10-30,17.939999999999998,-3.18694390356541
113155,GRB245P2424,0,34.9,34.9,3.78401537239551,65.0,34.9,12.215,2023-10-30,22.685,-3.78401537239551
23697,GRB245P2427,0,31.06,31.06,3.68923316895962,65.0,32.9,11.515,2023-10-30,19.544999999999998,-3.68923316895962
43959,GRB245P2428,0,43.1,43.1,10.3604509830475,60.0,44.9,17.96,2023-10-30,25.14,-10.3604509830475
126350,GRB245P2437,0,28.9,28.9,2.75534816086292,60.0,28.9,11.56,2023-10-30,17.339999999999996,-2.75534816086292
14300,GRB245P2450,0,24.9,24.9,3.68960471451283,60.0,24.9,9.96,2023-10-30,14.939999999999998,-3.68960471451283
61501,GRB245P2459,0,32.9,32.9,3.94080924987793,60.0,32.9,13.16,2023-10-30,19.74,-3.94080924987793
42118,GRB245P2463,0,19.9,19.9,2.48805202543736,60.0,19.9,7.96,2023-10-30,11.939999999999998,-2.48805202543736
65094,GRB246P2390,0,43.1,43.1,11.1575372815132,55.0,44.9,20.205,2023-10-30,22.895000000000003,-11.1575372815132
21328,GRB246P4409,0,64.9,64.9,1.23773565888405,60.0,64.9,25.96,2023-10-30,38.940000000000005,-1.23773565888405
52543,GRB246P4410,0,74.9,74.9,1.39510715380311,55.0,74.9,33.705,2023-10-30,41.19500000000001,-1.39510715380311
37400,GRB246P4411,0,96.9,96.9,6.09353716671467,65.0,96.9,33.915,2023-10-30,62.98500000000001,-6.09353716671467
98007,GRB246P4412,0,124.9,124.9,9.20748250186443,60.0,124.9,49.96,2023-10-30,74.94,-9.20748250186443
85083,GRB246P4413,0,159.9,159.9,3.04277773946524,65.0,159.9,55.965,2023-10-30,103.935,-3.04277773946524
104598,GRB246P4414,0,54.9,54.9,1.21539165824652,60.0,54.9,21.96,2023-10-30,32.94,-1.21539165824652
74766,GRB246P4415,0,54.9,54.9,1.21539165824652,60.0,54.9,21.96,2023-10-30,32.94,-1.21539165824652
28965,GRB246P4416,0,74.9,74.9,1.44610265269876,55.0,74.9,33.705,2023-10-30,41.19500000000001,-1.44610265269876
83078,GRB246P4425,0,32.9,32.9,0.896532285958529,60.0,32.9,13.16,2023-10-30,19.74,-0.896532285958529
92585,GRB246P4539,0,57.9000000000001,57.9000000000001,5.49314887821674,55.0,57.9,26.055,2023-10-30,31.8450000000001,-5.49314887821674
123217,GRB246P4540,0,78.8999999999999,78.8999999999999,5.69916518777609,55.0,78.9,35.505,2023-10-30,43.394999999999904,-5.69916518777609
125702,GRB246P4541,0,67.9,67.9,20.3489183187485,55.0,67.9,30.555,2023-10-30,37.345000000000006,-20.3489183187485
76206,GRB246P4543,0,109.9,109.9,6.12458650022745,70.0,109.9,32.97,2023-10-30,76.93,-6.12458650022745
113837,GRB246P4546,0,57.9,57.9,5.49314887821674,55.0,57.9,26.055,2023-10-30,31.845,-5.49314887821674
43444,GRB247P2411,0,80.06,80.06,28.7236658334732,65.0,84.9,29.715,2023-10-30,50.345,-28.7236658334732
61582,GRB247P2422,0,43.1,43.1,7.12993827462196,65.0,44.9,15.715,2023-10-30,27.385,-7.12993827462196
3160,GRB249P2469,0,15.9,15.9,1.47150623053312,60.0,15.9,6.36,2023-10-30,9.54,-1.47150623053312
64979,GRB250P14984,0,16.9,16.9,1.6381694227457,65.0,16.9,5.915,2023-10-30,10.985,-1.6381694227457
78107,GRB250P14985,0,16.9,16.9,1.31710926443338,65.0,16.9,5.915,2023-10-30,10.985,-1.31710926443338
73007,GRB250P14986,0,16.9,16.9,1.23516431450844,65.0,16.9,5.915,2023-10-30,10.985,-1.23516431450844
69944,GRB250P14987,0,16.9,16.9,4.18951624631882,55.0,16.9,7.605,2023-10-30,9.294999999999998,-4.18951624631882
108411,GRB250P2754,0,22.9,22.9,3.07738659530878,60.0,22.9,9.16,2023-10-30,13.739999999999998,-3.07738659530878
82217,GRB250P2922,0,59.9,59.9,8.14202803373337,65.0,59.9,20.965,2023-10-30,38.935,-8.14202803373337
19091,GRB250P2925,0,64.9,64.9,17.4602316915989,60.0,64.9,25.96,2023-10-30,38.940000000000005,-17.4602316915989
73346,GRB250P2928,0,62.9,62.9,18.0790224373341,60.0,62.9,25.16,2023-10-30,37.739999999999995,-18.0790224373341
46135,GRB250P9830,0,9.89999999999999,9.89999999999999,1.21739353984594,65.0,9.9,3.465,2023-10-30,6.43499999999999,-1.21739353984594
7463,GRB251P2405,0,80.0600000000001,80.0600000000001,1.17829549685121,65.0,84.9,29.715,2023-10-30,50.3450000000001,-1.17829549685121
83095,GRB252P2408,0,99.9,99.9,1.24799270927906,50.0,99.9,49.95,2023-10-30,49.95,-1.24799270927906
44761,GRB252P2443,0,26.9,26.9,0.483355430886149,10.0,26.9,24.21,2023-10-30,2.6899999999999977,-0.483355430886149
23470,GRB252P2458,0,20.9,20.9,1.26064088195562,50.0,20.9,10.45,2023-10-30,10.45,-1.26064088195562
72795,GRB253P11253,0,15.9,15.9,1.60430423170328,55.0,15.9,7.155,2023-10-30,8.745000000000001,-1.60430423170328
78190,GRB253P11254,0,8.89999999999999,8.89999999999999,1.54227029532194,10.0,8.9,8.01,2023-10-30,0.8899999999999899,-1.54227029532194
110978,GRB253P11255,0,9.89999999999999,9.89999999999999,1.54637130908668,10.0,9.9,8.91,2023-10-30,0.9899999999999896,-1.54637130908668
88896,GRB253P11256,0,13.9,13.9,1.58592186123133,55.0,13.9,6.255,2023-10-30,7.6450000000000005,-1.58592186123133
74617,GRB253P12657,0,12.9,12.9,1.58339031040668,55.0,12.9,5.805,2023-10-30,7.095000000000001,-1.58339031040668
24771,GRB253P12658,8,19.9,19.9,2.29108060896397,60.0,19.9,7.96,2023-10-30,11.939999999999998,5.70891939103603
95596,GRB253P15721,0,8.9,8.9,5.25007331371307,50.0,8.9,4.45,2023-10-30,4.45,-5.25007331371307
107846,GRB253P15722,0,14.9,14.9,5.71216180920601,55.0,14.9,6.705,2023-10-30,8.195,-5.71216180920601
35824,GRB253P4374,0,119.9,119.9,2.55776574835181,60.0,119.9,47.96,2023-10-30,71.94,-2.55776574835181
76118,GRB253P4565,0,78.9000000000001,78.9000000000001,7.23251900821924,50.0,78.9,39.45,2023-10-30,39.4500000000001,-7.23251900821924
34075,GRB255P2585,0,33.86,33.86,0.566708043217659,60.0,34.9,13.96,2023-10-30,19.9,-0.566708043217659
122855,GRB255P9823,0,14.9,14.9,1.21106186509132,65.0,14.9,5.215,2023-10-30,9.685,-1.21106186509132
28055,GRB256P2663,0,8.90000000000002,8.90000000000002,1.36718944460154,60.0,8.9,3.56,2023-10-30,5.340000000000019,-1.36718944460154
30776,GRB257P2467,0,3.89999999999999,3.89999999999999,2.11488118767738,60.0,3.9,1.56,2023-10-30,2.33999999999999,-2.11488118767738
98264,GRB258P10066,0,24.9,24.9,1.24408213049173,55.0,24.9,11.205,2023-10-30,13.694999999999999,-1.24408213049173
57929,GRB258P2536,0,89.8999999999998,89.8999999999998,21.1536281108856,55.0,89.9,40.455,2023-10-30,49.44499999999981,-21.1536281108856
106919,GRB258P2537,56,74.8999999999992,92.0428571428555,1.22158668935299,55.0,94.9,42.705,2023-10-30,32.1949999999992,54.77841331064701
31289,GRB258P2540,32,49.8999999999998,49.8999999999998,1.91516256332397,50.0,49.9,24.95,2023-10-30,24.9499999999998,30.08483743667603
14599,GRB258P2543,0,24.9000000000001,24.9000000000001,2.04885876178741,55.0,24.9,11.205,2023-10-30,13.695000000000102,-2.04885876178741
30738,GRB258P2544,0,29.9000000000001,29.9000000000001,2.49746009707451,55.0,29.9,13.455,2023-10-30,16.4450000000001,-2.49746009707451
102600,GRB258P2545,24,28.8999999999998,28.8999999999998,5.21405839920044,60.0,28.9,11.56,2023-10-30,17.339999999999797,18.78594160079956
53009,GRB258P2551,40,22.8999999999998,22.8999999999998,4.56022417545319,60.0,22.9,9.16,2023-10-30,13.7399999999998,35.439775824546814
68264,GRB258P2553,0,18.9,18.9,2.15753941237926,55.0,18.9,8.505,2023-10-30,10.394999999999998,-2.15753941237926
22942,GRB258P2554,24,15.9000000000001,15.9000000000001,4.05255237221718,60.0,15.9,6.36,2023-10-30,9.540000000000099,19.94744762778282
37370,GRB258P2555,8,13.15,13.15,2.21945503354073,55.0,12.9,5.805,2023-10-30,7.345000000000001,5.78054496645927
41368,GRB258P2557,16,8.90000000000006,8.90000000000006,2.30253614485264,60.0,8.9,3.56,2023-10-30,5.34000000000006,13.69746385514736
79587,GRB258P2614,0,11.15,11.15,2.21260839700699,55.0,10.9,4.905,2023-10-30,6.245,-2.21260839700699
32626,GRB258P3084,0,13.9,13.9,8.81252580881119,60.0,13.9,5.56,2023-10-30,8.34,-8.81252580881119
112470,GRB258P3159,0,6.89999999999999,6.89999999999999,0.755296040326357,60.0,6.9,2.76,2023-10-30,4.13999999999999,-0.755296040326357
114095,GRB259P2587,0,7.89999999999999,7.89999999999999,0.442112138494849,60.0,7.9,3.16,2023-10-30,4.7399999999999896,-0.442112138494849
15594,GRB260P10958,0,6.9,6.9,2.29508405923843,60.0,6.9,2.76,2023-10-30,4.140000000000001,-2.29508405923843
96493,GRB260P10959,0,12.9,12.9,1.32794643938541,55.0,12.9,5.805,2023-10-30,7.095000000000001,-1.32794643938541
101045,GRB260P11182,32,4.9,4.9,2.54133689403534,55.0,4.9,2.205,2023-10-30,2.6950000000000003,29.45866310596466
89937,GRB260P11183,0,4.9,5.75714285714285,0.769301749765873,60.0,5.9,2.36,2023-10-30,2.5400000000000005,-0.769301749765873
24036,GRB260P11184,0,3.9,3.9,1.26768087595701,55.0,3.9,1.755,2023-10-30,2.145,-1.26768087595701
126683,GRB260P11185,0,7.89999999999999,7.89999999999999,1.16907288879156,55.0,7.9,3.555,2023-10-30,4.34499999999999,-1.16907288879156
112397,GRB260P11770,0,3.9,3.9,1.09318796172738,60.0,3.9,1.56,2023-10-30,2.34,-1.09318796172738
95282,GRB260P15476,0,9.89999999999999,9.89999999999999,5.21096421778202,55.0,9.9,4.455,2023-10-30,5.44499999999999,-5.21096421778202
43749,GRB261P9961,0,18.9,18.9,2.05254859477282,60.0,18.9,7.56,2023-10-30,11.34,-2.05254859477282
13360,GRB262P3004,0,3.89999999999999,3.89999999999999,0.943115469068289,60.0,3.9,1.56,2023-10-30,2.33999999999999,-0.943115469068289
112496,GRB263P12539,0,13.9,13.9,1.3065679743886,65.0,13.9,4.865,2023-10-30,9.035,-1.3065679743886
67739,GRB263P12895,0,7.89999999999999,7.89999999999999,1.96327902376652,65.0,7.9,2.765,2023-10-30,5.134999999999989,-1.96327902376652
22771,GRB263P12896,0,8.89999999999999,8.89999999999999,1.07757261395454,65.0,8.9,3.115,2023-10-30,5.7849999999999895,-1.07757261395454
1306,GRB263P12897,0,13.9,13.9,1.6263469606638,65.0,13.9,4.865,2023-10-30,9.035,-1.6263469606638
119474,GRB263P12937,16,22.9,22.9,2.32769829034805,60.0,22.9,9.16,2023-10-30,13.739999999999998,13.67230170965195
19532,GRB263P12938,0,18.9,30.9,1.78704196214676,60.0,32.9,13.16,2023-10-30,5.739999999999998,-1.78704196214676
109451,GRB263P12939,0,32.9,32.9,2.23429501056671,60.0,32.9,13.16,2023-10-30,19.74,-2.23429501056671
54259,GRB263P12940,0,45.9,45.9,1.99082604050636,60.0,45.9,18.36,2023-10-30,27.54,-1.99082604050636
117217,GRB263P12941,0,64.9,64.9,2.99234819412231,60.0,64.9,25.96,2023-10-30,38.940000000000005,-2.99234819412231
36229,GRB263P12942,0,29.9,29.9,1.57158000767231,60.0,29.9,11.96,2023-10-30,17.939999999999998,-1.57158000767231
